company,clause_id,text,Arbitration,Choice of Law,Content Removal,Jurisdiction,Law,Limitation of Liability,Termination,Unilateral Change,is_unfair
Zynga,Zynga_183,"to the fullest extent allowed by any law that applies , the disclaimers of liability in these terms apply to all damages or injury caused by the service , or related to use of , or inability to use , the service , under any cause of action in any jurisdiction , including , without limitation , actions for breach of warranty , breach of contract or tort -lrb- including negligence -rrb- .",0,0,0,0,0,1,0,0,1
Zynga,Zynga_184,"to the maximum extent permissible under applicable laws , the total liability of zynga and/or the zynga affiliates is limited to the total amount you have paid zynga and/or the zynga affiliate in the one hundred and eighty days -lrb- 180 -rrb- days immediately preceding the date on which you first assert any such claim .",0,0,0,0,0,1,0,0,1
Zynga,Zynga_185,"if you have not paid zynga or any zynga affiliate any amount in the one hundred and eighty days -lrb- 180 -rrb- days immediately preceding the date on which you first assert any such claim , your sole and exclusive remedy for any dispute with zynga and/or any zynga affiliate is to stop using the service and to cancel your account .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_186,some states or countries do not allow the exclusion of certain warranties or the limitations/exclusions of liability described above .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_187,so these limitations/exclusions may not apply to you if you reside in one of those states or countries .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_188,"if you use or misuse the service , or if you violate these terms or any other applicable rules , including the community rules or feature terms , and that results in loss or damage or in a claim or liability against zynga or any zynga affiliate , you agree to indemnify , defend and hold harmless zynga and/or the zynga affiliate -lrb- which means you agree to compensate zynga and/or the zynga affiliate on a `` dollar for dollar '' basis -rrb- for that loss , damage , claim or liability , including compensating zynga and/or the applicable zynga affiliate for our legal fees or expenses .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_189,"if zynga or the zynga affiliate wants to , they are allowed to take exclusive charge of the defense of any case on which you are required to compensate or reimburse them , and it will be at your expense .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_190,you also have to cooperate in zynga 's and/or the zynga affiliate 's defense of these cases .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_191,zynga and/or the zynga affiliate will use reasonable efforts to let you know if they learn of any claim on which you have to compensate or reimburse them .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_192,this will apply even if you stop using the services or your account is deleted .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_193,agreement to arbitrate and class action waiver,0,0,0,0,0,0,0,0,0
Zynga,Zynga_194,this section only applies to players in the us and canada .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_195,"if you are having a problem with the service , many issues can be resolved on one of our forums .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_196,"for issues relating to certain naturalmotion games , you may find resolution by clicking on the `` support '' link on that game 's page on naturalmotion 's website .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_197,"before bringing a formal legal case , first contact our customer support team at https://zyngasupport.helpshift.com , or for black diamond slots , email support@risingtidegames.com , or for natural motion games email contact@naturalmotion.com to address your issue most disputes can be resolved that way .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_198,"if we ca n't resolve our dispute through customer service , you and zynga or any member of the zynga corporate family all agree to resolve any claims relating to the terms , the privacy policy , feature terms or zynga 's services through final and binding arbitration .",1,0,0,0,0,0,0,0,1
Zynga,Zynga_199,"this applies to all kinds of claims under any legal theory , unless the claim fits in one of the exceptions in the exceptions to agreement to arbitrate sub-section .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_200,it also applies even after you stopped using your zynga account or deleted it .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_201,"an arbitration proceeding is before a neutral arbitrator instead of a judge and jury , so we are all giving up our right to a trial before a judge and jury .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_202,arbitrations have different rules than lawsuits in court .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_203,"they are less formal than lawsuits in courts , and provide limited opportunity to force the other side to share information relevant to the dispute -- a process called discovery .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_204,the arbitrator can award the same damages and relief on an individual basis that a court can award to an individual .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_205,"but , if any of us does not like the arbitrator 's decision , the courts only have a limited ability to change the outcome of arbitration or make the arbitrator reconsider his or her decision .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_206,"if we have a dispute about whether this agreement to arbitrate can be enforced or applies to our dispute , we all agree that the arbitrator will decide that , too .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_207,"in addition , if you , zynga or a zynga corporate family member brings a claim in court that should be arbitrated or any of us refuses to arbitrate a claim that should be arbitrated , the other of us can ask a court to force us to go to arbitration to resolve the claim -lrb- i.e. , compel arbitration -rrb- .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_208,"you , zynga or the zynga corporate family member may also ask a court to halt a court proceeding while an arbitration proceeding is ongoing .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_209,"the american arbitration association -lrb- aaa -rrb- will run the arbitration between you and zynga or the zynga corporate family member , and aaa 's then-current rules and procedures -lrb- including their supplementary procedures for consumer-related disputes -rrb- will be used .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_210,"if something in these terms is different than aaa 's rules and procedures , then we will follow these terms instead .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_211,you can look at aaa 's rules and procedures on their website www.adr.org or you can call them at 1-800-778-7879 .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_212,"to start an arbitration proceeding , use the form on aaa 's website -lrb- www.adr.org -rrb- or call them at 1-800-778-7879 .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_213,we all agree that we will go to court to resolve disputes relating to,0,0,0,0,0,0,0,0,0
Zynga,Zynga_214,"your , zynga 's , or a zynga corporate family member 's intellectual property -lrb- for example , trademarks , trade dress , domain names , trade secrets , copyrights or patents -rrb- ; or",0,0,0,0,0,0,0,0,0
Zynga,Zynga_215,your violation of the community rules .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_216,"for more information about which court we can go to for resolving these types of disputes , see section 19 -lrb- venue for legal disputes not subject to arbitration -rrb- .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_217,we all agree that we can only bring a claim against each other on an individual basis .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_218,"neither you nor zynga nor any member of the zynga corporate family can bring a claim as a plaintiff or class member in a class action , consolidated action or representative action .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_219,"the arbitrator can not combine more than one person 's claim into a single case , and can not preside over any consolidated , class or representative arbitration proceeding -lrb- unless we both agree to change this -rrb- .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_220,"the arbitrator 's decision or award in one person 's case can only impact the person who brought the claim , not other zynga players , and can not be used to decide other disputes with other players .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_221,"if a court decides that this subsection on `` no class actions '' is not enforceable or valid , then the entire section 17 -lrb- agreement to arbitrate and class action waiver -rrb- will be null and void -lrb- i.e. , go away -rrb- .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_222,"but , the rest of the terms , feature terms , community rules , and privacy policy will still apply .",0,0,0,0,0,0,0,0,0
Zynga,Zynga_223,changes to section 17 on agreement to arbitrate and class action waiver,0,0,0,0,0,0,0,0,0
Zynga,Zynga_224,we will give you 60-days ' notice by email or through the service if we change section 17 on our agreement to arbitrate and class action waiver .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_225,the federal arbitration act -lrb- including its procedural provisions -rrb- is the law that will be applied to determine whether section 17 -lrb- agreement to arbitrate and class action waiver -rrb- can be enforced and how it should be interpreted .,0,0,0,0,0,0,0,0,0
Zynga,Zynga_226,"apart from that , if you are united states resident , these terms and our relationship will be governed by california law , except for its conflicts of laws principles .",0,0,0,0,1,0,0,0,1
Zynga,Zynga_227,"if you reside outside the united states these terms and our relationship will be governed by irish law , except for its conflicts of laws principles .",0,0,0,0,1,0,0,0,1
Zynga,Zynga_228,venue for legal disputes not subject to arbitration,0,0,0,0,0,0,0,0,0
Zynga,Zynga_229,"if you are a united states resident , judicial proceedings -lrb- other than small claims actions -rrb- that are excluded from the arbitration agreement in section 17 must be brought in state or federal court in san francisco , california , unless we both agree to some other location you and zynga both consent to venue and personal jurisdiction in san francisco , california .",0,0,0,1,0,0,0,0,1
Zynga,Zynga_230,"if you reside outside the united states , judicial proceedings must be brought in the courts of ireland , unless we both agree to some other location , and you and zynga both consent to venue and personal jurisdiction in ireland .",0,0,0,1,0,0,0,0,1
Zynga,Zynga_231,"except as described in section 17 under the `` no class actions '' heading , if any part of these terms , feature terms , community rules or the privacy policy is not enforceable , the rest of these terms , feature terms , community rules and the privacy policy still applies and is binding and any unenforceable term will be substituted reflecting our intent as closely as possible .",0,0,0,0,0,0,0,0,0
